,ID_VRSTE,ID_LOKACIJE,KONCENTRACIJA,TENDENCIJA,dan,mesec,godina,vrstaBiljke,alergenost,nadmorskaVisina,nadmorskaSirina
394,6,5,1,3,29,5,2011,1,0,21.333888899999998,43.58
395,7,5,0,0,29,5,2011,0,0,21.333888899999998,43.58
396,8,5,0,0,29,5,2011,1,1,21.333888899999998,43.58
397,9,5,0,0,29,5,2011,0,1,21.333888899999998,43.58
398,10,5,0,0,29,5,2011,0,1,21.333888899999998,43.58
399,11,5,0,1,29,5,2011,0,0,21.333888899999998,43.58
400,12,5,0,0,29,5,2011,0,1,21.333888899999998,43.58
401,13,5,0,1,29,5,2011,0,1,21.333888899999998,43.58
402,14,5,2,1,29,5,2011,0,0,21.333888899999998,43.58
403,15,5,1,2,29,5,2011,0,0,21.333888899999998,43.58
404,16,5,1,3,29,5,2011,1,1,21.333888899999998,43.58
405,17,5,1,1,29,5,2011,0,1,21.333888899999998,43.58
406,18,5,3,3,29,5,2011,2,2,21.333888899999998,43.58
407,19,5,0,0,29,5,2011,0,1,21.333888899999998,43.58
408,20,5,0,0,29,5,2011,0,1,21.333888899999998,43.58
409,21,5,1,3,29,5,2011,1,1,21.333888899999998,43.58
410,22,5,0,0,29,5,2011,0,0,21.333888899999998,43.58
411,23,5,1,3,29,5,2011,0,0,21.333888899999998,43.58
412,24,5,0,0,29,5,2011,0,0,21.333888899999998,43.58
413,25,5,3,3,29,5,2011,1,2,21.333888899999998,43.58
414,1,7,0,0,29,5,2011,0,0,21.1825,44.6152778
415,2,7,0,0,29,5,2011,0,2,21.1825,44.6152778
416,3,7,0,0,29,5,2011,1,2,21.1825,44.6152778
417,4,7,0,0,29,5,2011,1,1,21.1825,44.6152778
418,5,7,0,0,29,5,2011,0,2,21.1825,44.6152778
419,6,7,1,3,29,5,2011,1,0,21.1825,44.6152778
420,7,7,0,0,29,5,2011,0,0,21.1825,44.6152778
421,8,7,0,3,29,5,2011,1,1,21.1825,44.6152778
422,9,7,0,0,29,5,2011,0,1,21.1825,44.6152778
423,10,7,0,0,29,5,2011,0,1,21.1825,44.6152778
424,11,7,0,1,29,5,2011,0,0,21.1825,44.6152778
425,12,7,0,0,29,5,2011,0,1,21.1825,44.6152778
426,13,7,0,1,29,5,2011,0,1,21.1825,44.6152778
427,14,7,1,1,29,5,2011,0,0,21.1825,44.6152778
428,15,7,1,2,29,5,2011,0,0,21.1825,44.6152778
429,16,7,1,3,29,5,2011,1,1,21.1825,44.6152778
430,17,7,0,0,29,5,2011,0,1,21.1825,44.6152778
431,18,7,1,3,29,5,2011,2,2,21.1825,44.6152778
432,19,7,0,0,29,5,2011,0,1,21.1825,44.6152778
433,20,7,0,0,29,5,2011,0,1,21.1825,44.6152778
434,21,7,1,3,29,5,2011,1,1,21.1825,44.6152778
435,22,7,1,1,29,5,2011,0,0,21.1825,44.6152778
436,23,7,0,3,29,5,2011,0,0,21.1825,44.6152778
437,24,7,0,0,29,5,2011,0,0,21.1825,44.6152778
438,25,7,2,3,29,5,2011,1,2,21.1825,44.6152778
439,1,9,0,0,29,5,2011,0,0,21.3036111,45.1166667
440,2,9,0,0,29,5,2011,0,2,21.3036111,45.1166667
441,3,9,0,0,29,5,2011,1,2,21.3036111,45.1166667
442,4,9,0,0,29,5,2011,1,1,21.3036111,45.1166667
443,5,9,0,0,29,5,2011,0,2,21.3036111,45.1166667
444,6,9,1,3,29,5,2011,1,0,21.3036111,45.1166667
445,7,9,0,0,29,5,2011,0,0,21.3036111,45.1166667
446,8,9,0,3,29,5,2011,1,1,21.3036111,45.1166667
447,9,9,0,0,29,5,2011,0,1,21.3036111,45.1166667
448,10,9,1,1,29,5,2011,0,1,21.3036111,45.1166667
449,11,9,0,0,29,5,2011,0,0,21.3036111,45.1166667
450,12,9,0,0,29,5,2011,0,1,21.3036111,45.1166667
451,13,9,0,1,29,5,2011,0,1,21.3036111,45.1166667
452,14,9,1,1,29,5,2011,0,0,21.3036111,45.1166667
453,15,9,1,2,29,5,2011,0,0,21.3036111,45.1166667
454,16,9,1,3,29,5,2011,1,1,21.3036111,45.1166667
455,17,9,0,1,29,5,2011,0,1,21.3036111,45.1166667
456,18,9,1,3,29,5,2011,2,2,21.3036111,45.1166667
457,19,9,0,0,29,5,2011,0,1,21.3036111,45.1166667
458,20,9,1,1,29,5,2011,0,1,21.3036111,45.1166667
459,21,9,1,3,29,5,2011,1,1,21.3036111,45.1166667
460,22,9,0,0,29,5,2011,0,0,21.3036111,45.1166667
461,23,9,1,3,29,5,2011,0,0,21.3036111,45.1166667
462,24,9,0,0,29,5,2011,0,0,21.3036111,45.1166667
463,25,9,2,3,29,5,2011,1,2,21.3036111,45.1166667
464,1,2,0,0,5,6,2011,0,0,20.466666699999998,44.8
465,2,2,0,0,5,6,2011,0,2,20.466666699999998,44.8
466,3,2,0,0,5,6,2011,1,2,20.466666699999998,44.8
467,4,2,0,0,5,6,2011,1,1,20.466666699999998,44.8
468,5,2,0,0,5,6,2011,0,2,20.466666699999998,44.8
469,6,2,1,2,5,6,2011,1,0,20.466666699999998,44.8
470,7,2,0,0,5,6,2011,0,0,20.466666699999998,44.8
471,8,2,0,0,5,6,2011,1,1,20.466666699999998,44.8
472,9,2,0,0,5,6,2011,0,1,20.466666699999998,44.8
473,10,2,0,1,5,6,2011,0,1,20.466666699999998,44.8
474,11,2,0,1,5,6,2011,0,0,20.466666699999998,44.8
475,12,2,0,0,5,6,2011,0,1,20.466666699999998,44.8
476,13,2,0,0,5,6,2011,0,1,20.466666699999998,44.8
477,14,2,0,0,5,6,2011,0,0,20.466666699999998,44.8
478,15,2,2,2,5,6,2011,0,0,20.466666699999998,44.8
479,16,2,1,3,5,6,2011,1,1,20.466666699999998,44.8
480,17,2,0,0,5,6,2011,0,1,20.466666699999998,44.8
481,18,2,2,3,5,6,2011,2,2,20.466666699999998,44.8
482,19,2,0,0,5,6,2011,0,1,20.466666699999998,44.8
483,20,2,0,0,5,6,2011,0,1,20.466666699999998,44.8
484,21,2,1,2,5,6,2011,1,1,20.466666699999998,44.8
485,22,2,0,0,5,6,2011,0,0,20.466666699999998,44.8
486,23,2,1,3,5,6,2011,0,0,20.466666699999998,44.8
487,24,2,0,0,5,6,2011,0,0,20.466666699999998,44.8
488,25,2,3,3,5,6,2011,1,2,20.466666699999998,44.8
489,1,10,0,0,29,5,2011,0,0,22.284722199999997,43.904166700000005
490,2,10,0,0,29,5,2011,0,2,22.284722199999997,43.904166700000005
491,3,10,0,0,29,5,2011,1,2,22.284722199999997,43.904166700000005
492,4,10,0,0,29,5,2011,1,1,22.284722199999997,43.904166700000005
493,5,10,0,1,29,5,2011,0,2,22.284722199999997,43.904166700000005
494,6,10,0,0,29,5,2011,1,0,22.284722199999997,43.904166700000005
495,7,10,0,1,29,5,2011,0,0,22.284722199999997,43.904166700000005
496,8,10,0,0,29,5,2011,1,1,22.284722199999997,43.904166700000005
497,9,10,0,0,29,5,2011,0,1,22.284722199999997,43.904166700000005
498,10,10,0,1,29,5,2011,0,1,22.284722199999997,43.904166700000005
499,11,10,0,0,29,5,2011,0,0,22.284722199999997,43.904166700000005
500,12,10,0,0,29,5,2011,0,1,22.284722199999997,43.904166700000005
501,13,10,0,1,29,5,2011,0,1,22.284722199999997,43.904166700000005
502,14,10,1,1,29,5,2011,0,0,22.284722199999997,43.904166700000005
503,15,10,1,2,29,5,2011,0,0,22.284722199999997,43.904166700000005
504,16,10,1,3,29,5,2011,1,1,22.284722199999997,43.904166700000005
505,17,10,0,0,29,5,2011,0,1,22.284722199999997,43.904166700000005
506,18,10,1,3,29,5,2011,2,2,22.284722199999997,43.904166700000005
507,19,10,0,0,29,5,2011,0,1,22.284722199999997,43.904166700000005
508,20,10,1,1,29,5,2011,0,1,22.284722199999997,43.904166700000005
509,21,10,1,3,29,5,2011,1,1,22.284722199999997,43.904166700000005
510,22,10,1,1,29,5,2011,0,0,22.284722199999997,43.904166700000005
511,23,10,0,0,29,5,2011,0,0,22.284722199999997,43.904166700000005
512,24,10,0,0,29,5,2011,0,0,22.284722199999997,43.904166700000005
513,25,10,1,3,29,5,2011,1,2,22.284722199999997,43.904166700000005
514,1,6,0,1,5,6,2011,0,0,19.5263889,45.6088889
515,2,6,0,0,5,6,2011,0,2,19.5263889,45.6088889
516,3,6,0,0,5,6,2011,1,2,19.5263889,45.6088889
517,4,6,1,3,5,6,2011,1,1,19.5263889,45.6088889
518,5,6,0,0,5,6,2011,0,2,19.5263889,45.6088889
519,6,6,0,0,5,6,2011,1,0,19.5263889,45.6088889
520,7,6,0,0,5,6,2011,0,0,19.5263889,45.6088889
521,8,6,0,3,5,6,2011,1,1,19.5263889,45.6088889
522,9,6,0,0,5,6,2011,0,1,19.5263889,45.6088889
523,10,6,0,1,5,6,2011,0,1,19.5263889,45.6088889
524,11,6,0,0,5,6,2011,0,0,19.5263889,45.6088889
525,12,6,0,0,5,6,2011,0,1,19.5263889,45.6088889
526,13,6,0,0,5,6,2011,0,1,19.5263889,45.6088889
527,14,6,0,0,5,6,2011,0,0,19.5263889,45.6088889
528,15,6,1,2,5,6,2011,0,0,19.5263889,45.6088889
529,16,6,1,3,5,6,2011,1,1,19.5263889,45.6088889
530,17,6,0,0,5,6,2011,0,1,19.5263889,45.6088889
531,18,6,1,3,5,6,2011,2,2,19.5263889,45.6088889
532,19,6,0,0,5,6,2011,0,1,19.5263889,45.6088889
533,20,6,0,0,5,6,2011,0,1,19.5263889,45.6088889
534,21,6,0,0,5,6,2011,1,1,19.5263889,45.6088889
535,22,6,0,0,5,6,2011,0,0,19.5263889,45.6088889
536,23,6,1,3,5,6,2011,0,0,19.5263889,45.6088889
537,24,6,0,0,5,6,2011,0,0,19.5263889,45.6088889
538,25,6,3,3,5,6,2011,1,2,19.5263889,45.6088889
539,1,7,0,0,5,6,2011,0,0,21.1825,44.6152778
540,2,7,0,0,5,6,2011,0,2,21.1825,44.6152778
541,3,7,0,0,5,6,2011,1,2,21.1825,44.6152778
542,4,7,0,0,5,6,2011,1,1,21.1825,44.6152778
543,5,7,0,0,5,6,2011,0,2,21.1825,44.6152778
544,6,7,0,2,5,6,2011,1,0,21.1825,44.6152778
545,7,7,0,0,5,6,2011,0,0,21.1825,44.6152778
546,8,7,1,3,5,6,2011,1,1,21.1825,44.6152778
547,9,7,0,0,5,6,2011,0,1,21.1825,44.6152778
548,10,7,0,0,5,6,2011,0,1,21.1825,44.6152778
549,11,7,0,0,5,6,2011,0,0,21.1825,44.6152778
550,12,7,0,0,5,6,2011,0,1,21.1825,44.6152778
551,13,7,0,1,5,6,2011,0,1,21.1825,44.6152778
552,14,7,0,1,5,6,2011,0,0,21.1825,44.6152778
553,15,7,1,2,5,6,2011,0,0,21.1825,44.6152778
554,16,7,0,3,5,6,2011,1,1,21.1825,44.6152778
555,17,7,0,0,5,6,2011,0,1,21.1825,44.6152778
556,18,7,1,3,5,6,2011,2,2,21.1825,44.6152778
557,19,7,0,0,5,6,2011,0,1,21.1825,44.6152778
558,20,7,0,0,5,6,2011,0,1,21.1825,44.6152778
559,21,7,1,2,5,6,2011,1,1,21.1825,44.6152778
560,22,7,1,1,5,6,2011,0,0,21.1825,44.6152778
561,23,7,1,3,5,6,2011,0,0,21.1825,44.6152778
562,24,7,0,0,5,6,2011,0,0,21.1825,44.6152778
563,25,7,2,3,5,6,2011,1,2,21.1825,44.6152778
564,1,3,0,0,5,6,2011,0,0,20.3497222,43.891388899999995
565,2,3,0,0,5,6,2011,0,2,20.3497222,43.891388899999995
566,3,3,0,0,5,6,2011,1,2,20.3497222,43.891388899999995
567,4,3,0,3,5,6,2011,1,1,20.3497222,43.891388899999995
568,5,3,0,1,5,6,2011,0,2,20.3497222,43.891388899999995
569,6,3,1,2,5,6,2011,1,0,20.3497222,43.891388899999995
570,7,3,0,1,5,6,2011,0,0,20.3497222,43.891388899999995
571,8,3,0,3,5,6,2011,1,1,20.3497222,43.891388899999995
572,9,3,0,0,5,6,2011,0,1,20.3497222,43.891388899999995
573,10,3,1,1,5,6,2011,0,1,20.3497222,43.891388899999995
574,11,3,0,0,5,6,2011,0,0,20.3497222,43.891388899999995
575,12,3,0,1,5,6,2011,0,1,20.3497222,43.891388899999995
576,13,3,0,1,5,6,2011,0,1,20.3497222,43.891388899999995
577,14,3,1,1,5,6,2011,0,0,20.3497222,43.891388899999995
578,15,3,1,2,5,6,2011,0,0,20.3497222,43.891388899999995
579,16,3,1,3,5,6,2011,1,1,20.3497222,43.891388899999995
580,17,3,0,0,5,6,2011,0,1,20.3497222,43.891388899999995
581,18,3,3,3,5,6,2011,2,2,20.3497222,43.891388899999995
582,19,3,0,0,5,6,2011,0,1,20.3497222,43.891388899999995
583,20,3,1,1,5,6,2011,0,1,20.3497222,43.891388899999995
584,21,3,1,3,5,6,2011,1,1,20.3497222,43.891388899999995
585,22,3,1,1,5,6,2011,0,0,20.3497222,43.891388899999995
586,23,3,0,0,5,6,2011,0,0,20.3497222,43.891388899999995
587,24,3,0,0,5,6,2011,0,0,20.3497222,43.891388899999995
588,25,3,2,3,5,6,2011,1,2,20.3497222,43.891388899999995
589,1,10,0,0,5,6,2011,0,0,22.284722199999997,43.904166700000005
590,2,10,0,0,5,6,2011,0,2,22.284722199999997,43.904166700000005
591,3,10,0,0,5,6,2011,1,2,22.284722199999997,43.904166700000005
592,4,10,0,0,5,6,2011,1,1,22.284722199999997,43.904166700000005
593,5,10,0,1,5,6,2011,0,2,22.284722199999997,43.904166700000005
594,6,10,0,2,5,6,2011,1,0,22.284722199999997,43.904166700000005
595,7,10,0,1,5,6,2011,0,0,22.284722199999997,43.904166700000005
596,8,10,0,0,5,6,2011,1,1,22.284722199999997,43.904166700000005
597,9,10,0,0,5,6,2011,0,1,22.284722199999997,43.904166700000005
598,10,10,1,1,5,6,2011,0,1,22.284722199999997,43.904166700000005
599,11,10,0,1,5,6,2011,0,0,22.284722199999997,43.904166700000005
600,12,10,0,0,5,6,2011,0,1,22.284722199999997,43.904166700000005
601,13,10,0,1,5,6,2011,0,1,22.284722199999997,43.904166700000005
602,14,10,0,1,5,6,2011,0,0,22.284722199999997,43.904166700000005
603,15,10,1,2,5,6,2011,0,0,22.284722199999997,43.904166700000005
604,16,10,1,3,5,6,2011,1,1,22.284722199999997,43.904166700000005
605,17,10,0,0,5,6,2011,0,1,22.284722199999997,43.904166700000005
606,18,10,2,3,5,6,2011,2,2,22.284722199999997,43.904166700000005
607,19,10,0,0,5,6,2011,0,1,22.284722199999997,43.904166700000005
608,20,10,0,0,5,6,2011,0,1,22.284722199999997,43.904166700000005
609,21,10,1,3,5,6,2011,1,1,22.284722199999997,43.904166700000005
610,22,10,0,1,5,6,2011,0,0,22.284722199999997,43.904166700000005
611,23,10,1,3,5,6,2011,0,0,22.284722199999997,43.904166700000005
612,24,10,0,0,5,6,2011,0,0,22.284722199999997,43.904166700000005
613,25,10,2,3,5,6,2011,1,2,22.284722199999997,43.904166700000005
614,1,5,0,0,5,6,2011,0,0,21.333888899999998,43.58
615,2,5,0,0,5,6,2011,0,2,21.333888899999998,43.58
616,3,5,0,0,5,6,2011,1,2,21.333888899999998,43.58
617,4,5,0,0,5,6,2011,1,1,21.333888899999998,43.58
618,5,5,0,0,5,6,2011,0,2,21.333888899999998,43.58
619,6,5,1,2,5,6,2011,1,0,21.333888899999998,43.58
620,7,5,0,0,5,6,2011,0,0,21.333888899999998,43.58
621,8,5,0,0,5,6,2011,1,1,21.333888899999998,43.58
622,9,5,0,0,5,6,2011,0,1,21.333888899999998,43.58
623,10,5,0,0,5,6,2011,0,1,21.333888899999998,43.58
624,11,5,0,0,5,6,2011,0,0,21.333888899999998,43.58
625,12,5,0,0,5,6,2011,0,1,21.333888899999998,43.58
626,13,5,0,0,5,6,2011,0,1,21.333888899999998,43.58
627,14,5,0,0,5,6,2011,0,0,21.333888899999998,43.58
628,15,5,1,2,5,6,2011,0,0,21.333888899999998,43.58
629,16,5,1,3,5,6,2011,1,1,21.333888899999998,43.58
630,17,5,0,0,5,6,2011,0,1,21.333888899999998,43.58
631,18,5,3,3,5,6,2011,2,2,21.333888899999998,43.58
632,19,5,0,0,5,6,2011,0,1,21.333888899999998,43.58
633,20,5,0,0,5,6,2011,0,1,21.333888899999998,43.58
634,21,5,1,3,5,6,2011,1,1,21.333888899999998,43.58
635,22,5,0,0,5,6,2011,0,0,21.333888899999998,43.58
636,23,5,1,3,5,6,2011,0,0,21.333888899999998,43.58
637,24,5,0,0,5,6,2011,0,0,21.333888899999998,43.58
638,25,5,3,3,5,6,2011,1,2,21.333888899999998,43.58
639,1,1,0,0,6,6,2011,0,0,20.4680556,44.818611100000005
640,2,1,0,0,6,6,2011,0,2,20.4680556,44.818611100000005
641,3,1,0,0,6,6,2011,1,2,20.4680556,44.818611100000005
642,4,1,0,0,6,6,2011,1,1,20.4680556,44.818611100000005
643,5,1,0,0,6,6,2011,0,2,20.4680556,44.818611100000005
644,6,1,0,1,6,6,2011,1,0,20.4680556,44.818611100000005
645,7,1,0,0,6,6,2011,0,0,20.4680556,44.818611100000005
646,8,1,0,0,6,6,2011,1,1,20.4680556,44.818611100000005
647,9,1,0,0,6,6,2011,0,1,20.4680556,44.818611100000005
648,10,1,1,1,6,6,2011,0,1,20.4680556,44.818611100000005
649,11,1,0,0,6,6,2011,0,0,20.4680556,44.818611100000005
650,12,1,0,0,6,6,2011,0,1,20.4680556,44.818611100000005
651,13,1,0,0,6,6,2011,0,1,20.4680556,44.818611100000005
652,14,1,0,0,6,6,2011,0,0,20.4680556,44.818611100000005
653,15,1,2,2,6,6,2011,0,0,20.4680556,44.818611100000005
654,16,1,1,2,6,6,2011,1,1,20.4680556,44.818611100000005
655,17,1,0,0,6,6,2011,0,1,20.4680556,44.818611100000005
656,18,1,2,3,6,6,2011,2,2,20.4680556,44.818611100000005
657,19,1,0,0,6,6,2011,0,1,20.4680556,44.818611100000005
658,20,1,0,0,6,6,2011,0,1,20.4680556,44.818611100000005
659,21,1,1,2,6,6,2011,1,1,20.4680556,44.818611100000005
660,22,1,0,0,6,6,2011,0,0,20.4680556,44.818611100000005
661,23,1,1,2,6,6,2011,0,0,20.4680556,44.818611100000005
662,24,1,0,0,6,6,2011,0,0,20.4680556,44.818611100000005
663,25,1,2,2,6,6,2011,1,2,20.4680556,44.818611100000005
664,1,9,0,0,5,6,2011,0,0,21.3036111,45.1166667
665,2,9,0,0,5,6,2011,0,2,21.3036111,45.1166667
666,3,9,0,0,5,6,2011,1,2,21.3036111,45.1166667
667,4,9,0,0,5,6,2011,1,1,21.3036111,45.1166667
668,5,9,0,0,5,6,2011,0,2,21.3036111,45.1166667
669,6,9,0,1,5,6,2011,1,0,21.3036111,45.1166667
670,7,9,0,0,5,6,2011,0,0,21.3036111,45.1166667
671,8,9,1,3,5,6,2011,1,1,21.3036111,45.1166667
672,9,9,0,0,5,6,2011,0,1,21.3036111,45.1166667
673,10,9,1,1,5,6,2011,0,1,21.3036111,45.1166667
674,11,9,0,0,5,6,2011,0,0,21.3036111,45.1166667
675,12,9,0,0,5,6,2011,0,1,21.3036111,45.1166667
676,13,9,0,1,5,6,2011,0,1,21.3036111,45.1166667
677,14,9,0,0,5,6,2011,0,0,21.3036111,45.1166667
678,15,9,1,2,5,6,2011,0,0,21.3036111,45.1166667
679,16,9,1,2,5,6,2011,1,1,21.3036111,45.1166667
680,17,9,0,0,5,6,2011,0,1,21.3036111,45.1166667
681,18,9,1,3,5,6,2011,2,2,21.3036111,45.1166667
682,19,9,0,0,5,6,2011,0,1,21.3036111,45.1166667
683,20,9,0,0,5,6,2011,0,1,21.3036111,45.1166667
684,21,9,1,2,5,6,2011,1,1,21.3036111,45.1166667
685,22,9,0,0,5,6,2011,0,0,21.3036111,45.1166667
686,23,9,1,2,5,6,2011,0,0,21.3036111,45.1166667
687,24,9,0,0,5,6,2011,0,0,21.3036111,45.1166667
688,25,9,2,3,5,6,2011,1,2,21.3036111,45.1166667
689,1,2,0,0,12,6,2011,0,0,20.466666699999998,44.8
690,2,2,0,0,12,6,2011,0,2,20.466666699999998,44.8
691,3,2,0,0,12,6,2011,1,2,20.466666699999998,44.8
692,4,2,0,0,12,6,2011,1,1,20.466666699999998,44.8
693,5,2,0,0,12,6,2011,0,2,20.466666699999998,44.8
694,6,2,0,0,12,6,2011,1,0,20.466666699999998,44.8
695,7,2,0,0,12,6,2011,0,0,20.466666699999998,44.8
696,8,2,1,3,12,6,2011,1,1,20.466666699999998,44.8
697,9,2,0,0,12,6,2011,0,1,20.466666699999998,44.8
698,10,2,1,2,12,6,2011,0,1,20.466666699999998,44.8
699,11,2,0,0,12,6,2011,0,0,20.466666699999998,44.8
700,12,2,0,0,12,6,2011,0,1,20.466666699999998,44.8
701,13,2,1,1,12,6,2011,0,1,20.466666699999998,44.8
702,14,2,0,0,12,6,2011,0,0,20.466666699999998,44.8
703,15,2,0,2,12,6,2011,0,0,20.466666699999998,44.8
704,16,2,1,2,12,6,2011,1,1,20.466666699999998,44.8
705,17,2,0,0,12,6,2011,0,1,20.466666699999998,44.8
706,18,2,1,3,12,6,2011,2,2,20.466666699999998,44.8
707,19,2,0,0,12,6,2011,0,1,20.466666699999998,44.8
708,20,2,0,0,12,6,2011,0,1,20.466666699999998,44.8
709,21,2,0,1,12,6,2011,1,1,20.466666699999998,44.8
710,22,2,0,0,12,6,2011,0,0,20.466666699999998,44.8
711,23,2,1,2,12,6,2011,0,0,20.466666699999998,44.8
712,24,2,0,0,12,6,2011,0,0,20.466666699999998,44.8
713,25,2,2,3,12,6,2011,1,2,20.466666699999998,44.8
714,1,3,0,0,12,6,2011,0,0,20.3497222,43.891388899999995
715,2,3,0,0,12,6,2011,0,2,20.3497222,43.891388899999995
716,3,3,0,0,12,6,2011,1,2,20.3497222,43.891388899999995
717,4,3,0,0,12,6,2011,1,1,20.3497222,43.891388899999995
718,5,3,0,0,12,6,2011,0,2,20.3497222,43.891388899999995
719,6,3,1,1,12,6,2011,1,0,20.3497222,43.891388899999995
720,7,3,0,0,12,6,2011,0,0,20.3497222,43.891388899999995
721,8,3,0,0,12,6,2011,1,1,20.3497222,43.891388899999995
722,9,3,0,0,12,6,2011,0,1,20.3497222,43.891388899999995
723,10,3,0,2,12,6,2011,0,1,20.3497222,43.891388899999995
724,11,3,0,0,12,6,2011,0,0,20.3497222,43.891388899999995
725,12,3,0,1,12,6,2011,0,1,20.3497222,43.891388899999995
726,13,3,0,1,12,6,2011,0,1,20.3497222,43.891388899999995
727,14,3,0,0,12,6,2011,0,0,20.3497222,43.891388899999995
728,15,3,1,2,12,6,2011,0,0,20.3497222,43.891388899999995
729,16,3,1,2,12,6,2011,1,1,20.3497222,43.891388899999995
730,17,3,0,0,12,6,2011,0,1,20.3497222,43.891388899999995
731,18,3,1,3,12,6,2011,2,2,20.3497222,43.891388899999995
732,19,3,0,0,12,6,2011,0,1,20.3497222,43.891388899999995
733,20,3,0,1,12,6,2011,0,1,20.3497222,43.891388899999995
734,21,3,1,1,12,6,2011,1,1,20.3497222,43.891388899999995
735,22,3,0,0,12,6,2011,0,0,20.3497222,43.891388899999995
736,23,3,0,2,12,6,2011,0,0,20.3497222,43.891388899999995
737,24,3,0,0,12,6,2011,0,0,20.3497222,43.891388899999995
738,25,3,2,3,12,6,2011,1,2,20.3497222,43.891388899999995
739,1,7,0,0,12,6,2011,0,0,21.1825,44.6152778
740,2,7,0,0,12,6,2011,0,2,21.1825,44.6152778
741,3,7,1,3,12,6,2011,1,2,21.1825,44.6152778
742,4,7,0,0,12,6,2011,1,1,21.1825,44.6152778
743,5,7,0,0,12,6,2011,0,2,21.1825,44.6152778
744,6,7,0,0,12,6,2011,1,0,21.1825,44.6152778
745,7,7,0,0,12,6,2011,0,0,21.1825,44.6152778
746,8,7,1,3,12,6,2011,1,1,21.1825,44.6152778
747,9,7,0,0,12,6,2011,0,1,21.1825,44.6152778
748,10,7,0,0,12,6,2011,0,1,21.1825,44.6152778
749,11,7,0,0,12,6,2011,0,0,21.1825,44.6152778
750,12,7,0,0,12,6,2011,0,1,21.1825,44.6152778
751,13,7,0,0,12,6,2011,0,1,21.1825,44.6152778
752,14,7,0,0,12,6,2011,0,0,21.1825,44.6152778
753,15,7,1,2,12,6,2011,0,0,21.1825,44.6152778
754,16,7,1,2,12,6,2011,1,1,21.1825,44.6152778
755,17,7,0,0,12,6,2011,0,1,21.1825,44.6152778
756,18,7,1,3,12,6,2011,2,2,21.1825,44.6152778
757,19,7,0,0,12,6,2011,0,1,21.1825,44.6152778
758,20,7,0,0,12,6,2011,0,1,21.1825,44.6152778
759,21,7,1,1,12,6,2011,1,1,21.1825,44.6152778
760,22,7,0,1,12,6,2011,0,0,21.1825,44.6152778
761,23,7,1,2,12,6,2011,0,0,21.1825,44.6152778
762,24,7,0,0,12,6,2011,0,0,21.1825,44.6152778
763,25,7,1,3,12,6,2011,1,2,21.1825,44.6152778
764,1,6,0,0,12,6,2011,0,0,19.5263889,45.6088889
765,2,6,0,0,12,6,2011,0,2,19.5263889,45.6088889
766,3,6,0,0,12,6,2011,1,2,19.5263889,45.6088889
767,4,6,0,0,12,6,2011,1,1,19.5263889,45.6088889
768,5,6,0,0,12,6,2011,0,2,19.5263889,45.6088889
769,6,6,0,0,12,6,2011,1,0,19.5263889,45.6088889
770,7,6,0,0,12,6,2011,0,0,19.5263889,45.6088889
771,8,6,1,3,12,6,2011,1,1,19.5263889,45.6088889
772,9,6,0,0,12,6,2011,0,1,19.5263889,45.6088889
773,10,6,0,0,12,6,2011,0,1,19.5263889,45.6088889
774,11,6,0,1,12,6,2011,0,0,19.5263889,45.6088889
775,12,6,0,0,12,6,2011,0,1,19.5263889,45.6088889
776,13,6,0,0,12,6,2011,0,1,19.5263889,45.6088889
777,14,6,0,0,12,6,2011,0,0,19.5263889,45.6088889
778,15,6,1,2,12,6,2011,0,0,19.5263889,45.6088889
779,16,6,1,2,12,6,2011,1,1,19.5263889,45.6088889
780,17,6,0,0,12,6,2011,0,1,19.5263889,45.6088889
781,18,6,1,3,12,6,2011,2,2,19.5263889,45.6088889
782,19,6,0,0,12,6,2011,0,1,19.5263889,45.6088889
783,20,6,0,0,12,6,2011,0,1,19.5263889,45.6088889
784,21,6,0,0,12,6,2011,1,1,19.5263889,45.6088889
785,22,6,0,0,12,6,2011,0,0,19.5263889,45.6088889
786,23,6,1,2,12,6,2011,0,0,19.5263889,45.6088889
787,24,6,0,0,12,6,2011,0,0,19.5263889,45.6088889
788,25,6,3,3,12,6,2011,1,2,19.5263889,45.6088889
789,1,5,0,0,12,6,2011,0,0,21.333888899999998,43.58
790,2,5,0,0,12,6,2011,0,2,21.333888899999998,43.58
791,3,5,0,0,12,6,2011,1,2,21.333888899999998,43.58
792,4,5,0,0,12,6,2011,1,1,21.333888899999998,43.58
793,5,5,0,0,12,6,2011,0,2,21.333888899999998,43.58
794,6,5,0,1,12,6,2011,1,0,21.333888899999998,43.58
795,7,5,0,0,12,6,2011,0,0,21.333888899999998,43.58
796,8,5,0,0,12,6,2011,1,1,21.333888899999998,43.58
797,9,5,0,0,12,6,2011,0,1,21.333888899999998,43.58
798,10,5,0,2,12,6,2011,0,1,21.333888899999998,43.58
799,11,5,0,0,12,6,2011,0,0,21.333888899999998,43.58
800,12,5,0,0,12,6,2011,0,1,21.333888899999998,43.58
801,13,5,0,0,12,6,2011,0,1,21.333888899999998,43.58
802,14,5,0,0,12,6,2011,0,0,21.333888899999998,43.58
803,15,5,0,2,12,6,2011,0,0,21.333888899999998,43.58
804,16,5,0,0,12,6,2011,1,1,21.333888899999998,43.58
805,17,5,0,0,12,6,2011,0,1,21.333888899999998,43.58
806,18,5,1,3,12,6,2011,2,2,21.333888899999998,43.58
